브랜드명,지역,매장명,주소,위도,경도
컴포즈커피,서울,광나루역1호점,서울특별시 광진구 천호대로 808 1202동 지하1층 지하 106호,37.545073523534,127.102739572749
메머드커피,서울,광나루역점,"서울특별시 광진구 천호대로 808, 광장12차현대홈타운 1202동 지하1층 105호",37.545073523534,127.102739572749
할리스,서울,광나루역점,"서울특별시 광진구 천호대로 808, 광장현대홈타운 제1202동 상가 1층 (광장동 580) 할리스",37.545073523534,127.102739572749
폴바셋,경기,스타필드 하남 1호점,경기도 하남시 미사대로750 스타필드 하남 지하 1층,37.5454041231797,127.223940331575
폴바셋,경기,스타필드 하남 2호점,경기도 하남시 미사대로750 스타필드 하남 3층,37.5454041231797,127.223940331575
스타벅스,경기,스타필드하남2FR,경기도 하남시 신장동 616 스타필드 하남,37.5455517487259,127.223680396222
스타벅스,경기,신세계하남2F,경기도 하남시 신장동 616 스타필드 하남,37.5455517487259,127.223680396222
스타벅스,경기,스타필드하남1F(티바나),경기도 하남시 신장동 616 스타필드 하남,37.5455517487259,127.223680396222
공차,경기,하남스타필드점,경기도 하남시 신장동 616 스타필드 하남 1층,37.5455517487259,127.223680396222
컴포즈커피,서울,해방촌오거리점,서울특별시 용산구 신흥로 89,37.5456441361382,126.985451093754
컴포즈커피,서울,해방촌오거리점,서울특별시 용산구 신흥로 89,37.5456441361382,126.985451093754
메가커피,서울,서울숲공원점,"서울특별시 성동구 서울숲2길 32-14 (성수동1가, 갤러리아 포레)",37.5456773286722,127.042914714267
메머드커피,서울,서울숲아이코닉점,"서울특별시 성동구 서울숲2길 32-14, 1층 103호",37.5456773286722,127.042914714267
컴포즈커피,경기,하남u1테크노점,경기도 하남시 하남대로 947 A동 160호,37.5458880294551,127.193631652802
메머드커피,경기,하남U1점,"경기도 하남시 하남대로 947, A동 1층 173B호(풍산동, 하남테크노밸리 U1 CENTER)",37.5458880294551,127.193631652802
메머드커피,서울,공덕동점,"서울특별시 마포구 마포대로 143, 1층 109호(공덕동, 마포공덕파크팰리스 II)",37.5474542024771,126.953094314075
할리스,서울,공덕점,"서울특별시 마포구 마포대로 143 (공덕동, 마포공덕파크팰리스 Ⅱ) 1층 (114~121호)",37.5474542024771,126.953094314075
메가커피,서울,성수지구대점,"서울특별시 성동구 성수일로12길 26 (성수동2가, 서울숲 코리아IT센터)",37.5478797810661,127.053792307183
컴포즈커피,서울,성수코리아IT점,"서울특별시 성동구 성수일로12길 26 1층 106호, 107호",37.5478797810661,127.053792307183
투썸플레이스,서울,마포공덕점,서울특별시 마포구 마포대로 156,37.5479383583415,126.954369685876
메가커피,서울,공덕푸르지오시티점,"서울특별시 마포구 마포대로 156 (공덕동, 공덕푸르지오시티)",37.5479383583415,126.954369685876
스타벅스,인천,인천청라타워돔,인천광역시 서구 연희동 798-3 113~120호,37.5486391,126.6826642
디저트39,인천,인천 청라점,인천광역시 서구 연희동 797-1 린스트라우스 B동 115호,37.5486391,126.6826642
메가커피,인천,청라로데오시티점,"인천광역시 서구 경중로 20 (경서동, 청라로데오시티포레안)",37.5487753145463,126.652701683189
컴포즈커피,인천,인천청라로데오시티포레안점,인천광역시 서구 경중로 20 청라로데오시티포레안 135호,37.5487753145463,126.652701683189
투썸플레이스,서울,우장산역점,서울특별시 강서구 강서로 259 (내발산동),37.5488727643728,126.835997635372
공차,서울,우장산역점,"서울특별시 강서구 강서로 259, 1층 104호",37.5488727643728,126.835997635372
스타벅스,서울,서울타워,서울특별시 용산구 용산동2가 산1-3 YTN서울타워,37.5489431139548,126.989404159753
공차,서울,서울타워점,서울특별시 용산구 용산동2가 산1-3 서울타워플라자 107호,37.5489431139548,126.989404159753
투썸플레이스,서울,광흥창역점,"서울특별시 마포구 독막로 145 (창전동,서강쌍용예가) 1F(105-106호),2F(20",37.5490268728869,126.929490110223
메가커피,서울,광흥창역점,"서울특별시 마포구 독막로 145, 근린생활시설(2단지)동 1층 101호(창전동, 서강쌍용예가)",37.5490268728869,126.929490110223
공차,서울,한국종합기술사옥점,"서울특별시 강동구 상일로6길 21, 한국종합기술사옥 1층(상일동)",37.5497418999274,127.174355208901
폴바셋,서울,상일동점,서울특별시 강동구 상일로6길 21 한국종합기술사옥 1층,37.5497418999274,127.174355208901
빽다방,서울,암사역점,서울특별시 강동구 올림픽로 770,37.5497854908523,127.127658691274
컴포즈커피,서울,암사역점,서울특별시 강동구 올림픽로 770 105호,37.5497854908523,127.127658691274
메가커피,서울,마포한강푸르지오점,"서울특별시 마포구 월드컵로1길 14 (합정동, 마포 한강 푸르지오)",37.5500497954747,126.912061257921
빽다방,서울,합정역점,서울특별시 마포구 월드컵로1길 14 (합정동) B-112-1호,37.5500497954747,126.912061257921
폴바셋,서울,교보문고 합정점,서울특별시 마포구 월드컵로 1길 14딜라이트 스퀘어 B2,37.5500497954747,126.912061257921
스타벅스,서울,합정메세나몰,"서울특별시 마포구 서교동 490 메세나폴리스 지하1층 B161,162,163,164,",37.5507467154903,126.913768796333
스타벅스,서울,합정폴리스R,서울특별시 마포구 서교동 490 메세나폴리스 B189~193,37.5507467154903,126.913768796333
스타벅스,서울,합정푸르지오,서울특별시 마포구 합정동 473 마포 한강 2차 푸르지오 227~229호,37.5510531812588,126.911865545526
공차,서울,합정교보문고점,서울특별시 마포구 합정동 473 마포한강 2차 푸르지오 지하1층 B137호,37.5510531812588,126.911865545526
투썸플레이스,서울,용산트윈시티점,"서울특별시 용산구 한강대로 366 (동자동,트윈시티남산) 1층",37.5510861198751,126.972911385084
메머드커피,서울,남산트윈시티타워점,"서울특별시 용산구 한강대로 366, 지하1층 108호(동자동, 트윈시티 남산)",37.5510861198751,126.972911385084
던킨도너츠,서울,서울역트윈시티,"서울특별시 용산구 한강대로 366 (동자동, 트윈시티 남산)",37.5510861198751,126.972911385084
투썸플레이스,서울,서강대점,"서울특별시 마포구 백범로 35 경영교육원 바오로경영관 (신수동, 서강대학교)",37.5514649610226,126.942979960696
공차,서울,서강대점,"서울특별시 마포구 백범로 35, 1층 102호 (노고산동, 서강대학교)",37.5514649610226,126.942979960696
메머드커피,서울,서강대점,"서울특별시 마포구 백범로 35, 서강대학교 동문회관 1층 1호",37.5514649610226,126.942979960696
투썸플레이스,서울,합정메세나폴리스점,서울특별시 마포구 양화로 45,37.5515008030203,126.91395024016
이디야,서울,합정홈플러스점,서울특별시 마포구 양화로 45 지하 2층,37.5515008030203,126.91395024016
메머드커피,서울,메세나폴리스점,"서울특별시 마포구 양화로 45, 몰동 지1층 B181호(서교동, 메세나폴리스)",37.5515008030203,126.91395024016
메가커피,인천,청라에코스타점,"인천광역시 서구 미래로 11 (청라동, 청라썬앤빌 에코스타)",37.551682647848,126.618348550547
하삼동커피,인천,인천청라국제도시점,"인천광역시 서구 미래로 11 (청라동, 청라썬앤빌 에코스타) 청라썬앤빌에코스타 상가 104호",37.551682647848,126.618348550547
컴포즈커피,경기,미사스마트밸리점,경기도 하남시 미사강변서로 16 RB158호,37.5517688347028,127.184692024093
메머드커피,경기,미사스마트밸리점,"경기도 하남시 미사강변서로 16, 1층 알105호(풍산동, 하우스디스마트밸리)",37.5517688347028,127.184692024093
메가커피,서울,명일역점,"서울특별시 강동구 양재대로 1641, 1층 4호(명일동)",37.5520908128356,127.143854955739
컴포즈커피,서울,명일역점,서울특별시 강동구 양재대로 1641 1층 7호,37.5520908128356,127.143854955739
스타벅스,경기,하남덕풍,경기도 하남시 덕풍동 741-2 태석오피스텔하남풍산메트하임,37.5524737314971,127.208679414501
공차,경기,하남풍산점,경기도 하남시 덕풍동 741,37.5524737314971,127.208679414501
투썸플레이스,서울,고덕점,서울특별시 강동구 명일동 48-16 한양빌딩,37.5525202522742,127.15349584191
공차,서울,고덕역점,서울특별시 강동구 명일동 48-3 우진빌딩102호103호,37.5525202522742,127.15349584191
메가커피,서울,상일고덕점,"서울특별시 강동구 상일로 55, 108호(상일동 , 고덕자이)",37.5533182082692,127.168788219773
메머드커피,서울,고덕자이점,"서울특별시 강동구 상일로 55, 상가동 103-1호(상일동, 고덕자이)",37.5533182082692,127.168788219773
컴포즈커피,서울,마포프레스티지자이점,서울특별시 마포구 대흥로24길 24 (염리동),37.5539607082089,126.947610265434
더벤티,서울,마포프레스티지자이점,서울특별시 마포구 대흥로24길 24 (염리동) 마포프레스티지자이 A동 110호,37.5539607082089,126.947610265434
이디야,서울,한양대생활과학관점,"서울특별시 성동구 왕십리로 222 (사근동, 한양대학교) 서울캠퍼스(생활과학관 7층)",37.5545036393023,127.046611216845
공차,서울,한양대한양플라자점,"서울특별시 성동구 왕십리로 222, 1층(사근동, 한양대학교 학생복지관)",37.5545036393023,127.046611216845
메머드커피,서울,한양대학생복지관점,"서울특별시 성동구 왕십리로 222, 한양대학교 학생회관 1층 일부",37.5545036393023,127.046611216845
컴포즈커피,서울,홍대와우산점,서울특별시 마포구 와우산로 151 (서교동),37.5546772014888,126.929775413122
컴포즈커피,서울,홍대와우산점,서울특별시 마포구 와우산로 151 (서교동),37.5546772014888,126.929775413122
더벤티,서울,고덕역점,"서울특별시 강동구 고덕로 266 (명일동, 고덕역 대명벨리온) 1층 102호",37.5546936843646,127.15511458665
디저트39,서울,고덕역점,"서울특별시 강동구 고덕로 266 (명일동, 고덕역 대명벨리온)",37.5546936843646,127.15511458665
더벤티,서울,롯데마트서울역점,"서울특별시 중구 한강대로 405 (봉래동2가, 경부고속철도서울민자역사) 2층",37.5547278494914,126.969526329341
공차,서울,서울역점,서울특별시 중구 한강대로 405 지하1층 헌혈의집 옆,37.5547278494914,126.969526329341
메가커피,서울,암사롯데캐슬점,"서울특별시 강동구 고덕로 133 (암사동, 강동롯데캐슬퍼스트아파트)",37.5552528493133,127.140347239304
메머드커피,서울,강동롯데캐슬점,"서울특별시 강동구 고덕로 133, 롯데캐슬상가 1층 151호",37.5552528493133,127.140347239304
스타벅스,서울,현대신촌,서울특별시 서대문구 창천동 30-33 현대백화점신촌점,37.5561573212497,126.935883744842
공차,서울,현대신촌점,서울특별시 서대문구 창천동 30-33 현대백화점 지하 1층,37.5561573212497,126.935883744842
컴포즈커피,서울,NH서울타워점,서울특별시 강서구 양천로 570,37.5566342630168,126.862027072667
메머드커피,서울,증미역NH서울타워점,"서울특별시 강서구 양천로 570, 1층 114호(등촌동, NH서울축산농협NH서울타워)",37.5566342630168,126.862027072667
폴바셋,서울,증미역점(with 피자 일뽀르노),서울특별시 강서구 양천로 570 1층,37.5566342630168,126.862027072667
투썸플레이스,서울,증미역점,"서울특별시 강서구 양천로 583 (염창동, 우림블루나인비즈니스센터) A동 110호",37.5571161918617,126.864347419732
메가커피,서울,강서우림블루나인점,"서울특별시 강서구 양천로 583, 층123호(염창동 ,우림블루나인비즈니스센터)",37.5571161918617,126.864347419732
빽다방,서울,강서블루나인점,"서울특별시 강서구 양천로 583 (염창동,우림블루나인비즈니스센터) 지하1층",37.5571161918617,126.864347419732
메머드커피,서울,우림블루나인점,"서울특별시 강서구 양천로 583, 1층 112호(염창동, 우림블루나인비즈니스센터)",37.5571161918617,126.864347419732
투썸플레이스,서울,이대서울병원점,"서울특별시 강서구 공항대로 260 (마곡동, 이화의대부속서울병원) 1층",37.5572628621214,126.836266829117
공차,서울,이대서울병원점,"서울특별시 강서구 공항대로 260, 지하1층 (마곡동, 이화의대부속서울병원)",37.5572628621214,126.836266829117
