매장코드,매장명,주소,오픈날짜,위도,경도
2197,울산간절곶DT,"울산광역시 울주군 서생면 대송리 164,164-1,164-2",2023-11-21,35.363061569118,129.352626116663
1364,울산MBC DT,울산광역시 중구 복산동 40-6,2018-06-12,35.5614985130454,129.332245366572
1273,울산성안,"울산광역시 중구 성안동 472-9,10",2017-09-28,35.5785551,129.3203926
1132,울산성남삼거리,울산광역시 중구 성남동 256-24,2016-11-24,35.5531659623368,129.320512261234
2181,울산병영,울산광역시 중구 남외동 483-11 SkyM빌딩 1층 105호,2023-09-14,35.5685269624611,129.345380439898
1961,울산약사DT,울산광역시 중구 약사동 537,2022-04-14,35.572987118962,129.337329141758
1722,울산국가정원,울산광역시 중구 태화동 479-8,2020-10-29,35.5501108697152,129.297186049714
83,현대동구,울산광역시 동구 서부동 105-3 현대백화점주차장(현대백화점),2008-09-30,35.5215591628658,129.431733510742
2071,울산일산비치DT,울산광역시 동구 일산동 947-5,2022-12-15,35.4988405571565,129.43106882671
1845,울산대학교병원,울산광역시 동구 서부동 103-35,2021-08-12,35.5208943670729,129.428703503842
2258,울산남목DT,"울산광역시 동구 서부동 584-2,482-134, 482-112",2024-05-23,35.54403,129.42094
2080,울산주전비치,울산광역시 동구 주전동 31-3,2023-01-12,35.5654640959333,129.454803139034
1590,인천강화DT,"인천광역시 강화군 강화읍 갑곳리 203-10, 203-34",2019-12-20,37.7391351274902,126.504400559334
1557,경인교대입구역DT,"인천광역시 계양구 작전동 852-30, 852-31",2019-10-25,37.535620509164,126.722218666135
889,인천계양,인천광역시 계양구 계산동 1063-14,2015-01-21,37.5398452652704,126.735029840939
613,인천작전,인천광역시 계양구 작전동 442-1번지 1층,2013-05-10,37.527133610706,126.721592626725
1678,인천계산역DT,인천광역시 계양구 계산동 918,2020-07-30,37.5435766710955,126.729827908583
1933,계양BMW,인천광역시 계양구 서운동 219,2022-02-25,37.5320420472659,126.756746510641
2102,계양구청,인천광역시 계양구 용종동 211-1 경동빌딩,2023-03-07,37.5387422517636,126.738581832674
2471,인천장제로,인천광역시 계양구 작전동 899-3 101호,2025-10-30,37.5333803578337,126.734478757154
1356,인천학익DT,인천광역시 미추홀구 학익동 690-2 평산면옥,2018-04-10,37.4404158414412,126.662866575945
1033,인천용현DT,인천광역시 미추홀구 용현동 630-9,2016-01-29,37.4524082726839,126.632545011811
314,주안역,"인천광역시 미추홀구 주안동 141-1 1층,2층",2010-03-10,37.4637305376683,126.680741409844
420,인하대,인천광역시 미추홀구 용현동 199-18번지,2011-08-25,37.4518790203834,126.655024899331
2168,시민공원역,인천광역시 미추홀구 주안동 0 포레나 미추홀,2023-08-30,37.4580182017435,126.681163207516
2097,인천관교DT,인천광역시 미추홀구 관교동 394-20,2023-03-09,37.4418947683655,126.69313104775
1672,제물포역DT,인천광역시 미추홀구 숭의동 78-2,2020-07-24,37.4665149910837,126.654037184863
1719,인천주안DT,"인천광역시 미추홀구 주안동 1506-25, 1506-26",2020-10-29,37.4587798,126.679789
1888,인천도화DT,인천광역시 미추홀구 도화동 116-2,2021-11-30,37.4704617034743,126.667160881252
1772,인하대역,인천광역시 미추홀구 용현동 665-15,2021-03-16,37.4478127942401,126.649218899246
1791,SSG랜더스필드2F,인천광역시 미추홀구 문학동 482 문학경기장,2021-04-03,37.4360101906077,126.69092629179
1849,SSG랜더스필드1F,인천광역시 미추홀구 문학동 482 문학경기장,2021-10-20,37.4360101906077,126.69092629179
1817,인천용일사거리DT,인천광역시 미추홀구 주안동 684-3번지 외 3필지,2021-06-17,37.4536849090991,126.668272981974
634,송림트레이더스,인천광역시 동구 송림동 296-2번지 이마트 트레이더스송림점1층,2013-06-26,37.4830915241416,126.660564245895
935,인천갈산DT,"인천광역시 부평구 갈산동 32-2, 34-1",2015-05-29,37.5188622420895,126.732107452811
826,인천삼산,인천광역시 부평구 삼산동 464-5,2014-08-29,37.5072171962527,126.734198673833
686,부평사거리,인천광역시 부평구 부평동 546-1번지 1~2층,2013-11-05,37.4937721239122,126.722011423567
605,부평시장역,인천광역시 부평구 부평동 203-14번지 현대해상화재보험 1층,2013-04-23,37.4967527399676,126.722972222547
166,부평,인천광역시 부평구 부평동 159-25,2001-09-28,37.4915734916252,126.724511101278
346,부평역,인천광역시 부평구 부평동 549-78 1-4층,2010-09-30,37.4914825240291,126.722140222572
2548,부평청천,인천광역시 부평구 청천동 188-1,2026-03-31,37.5138302775664,126.703714324834
1976,인천테크노밸리,"인천광역시 부평구 갈산동 94 인천테크노밸리 U1 센터 A동 139, 142, 143, 144, 145호",2022-05-11,37.5153853708934,126.727265545407
1913,인천성모병원,인천광역시 부평구 부평동 665-8 가톨릭대학교인천성모병원 뇌병원 지상 1층,2022-01-05,37.4844477365216,126.725218263467
2266,인천경원대로DT,인천광역시 부평구 십정동 162-18,2024-05-20,37.4801841289415,126.698346435311
1452,인천스퀘어원,인천광역시 연수구 동춘동 926 스퀘어원,2018-12-19,37.4059408363388,126.683613830349
1481,인천동춘DT,인천광역시 연수구 동춘동 224-5,2019-04-11,37.4125680853015,126.664369166073
1493,인천송도,인천광역시 연수구 송도동 2-3 송도이안,2019-05-03,37.3966440417283,126.651989482931
1239,송도트리플R,"인천광역시 연수구 송도동 170-1 송도 트리플스트리트 105B, 206B",2017-07-05,37.3808861341119,126.65917010969
1078,인천송도DT,인천광역시 연수구 송도동 8-17 레인보우빌딩,2016-06-24,37.384844924925,126.644294153928
1090,인천연수,인천광역시 연수구 연수동 596-7,2016-06-28,37.4151121530472,126.677828345313
1088,송도캠퍼스타운역,"인천광역시 연수구 송도동 149 롯데캠퍼스타운 A-101,102,103,121,122",2016-06-28,37.3878775490068,126.664923491885
695,송도커넬워크,"인천광역시 연수구 송도동 19-1 201-101호, 201-201호(1~2층)",2013-11-29,37.3992832044801,126.63706173294
641,송도센트럴파크,인천광역시 연수구 송도동 23-4번지,2013-07-11,37.3945593662684,126.640902914409
322,연수이마트,인천광역시 연수구 동춘동 926-9,2010-05-25,37.4043077632281,126.681206154853
2165,삼성바이오로직스,인천광역시 연수구 송도동 201-2 삼성바이오로직스,2023-08-01,37.3668547474656,126.660247332277
2162,쉐라톤그랜드인천,인천광역시 연수구 송도동 6-9 쉐라톤인천호텔 1층,2023-08-18,37.3902050159621,126.645501281493
2144,송도호반써밋,인천광역시 연수구 송도동 312-4 호반써밋 송도 123~127호,2023-06-09,37.4156974340812,126.627438711612
1995,인천옥련DT,인천광역시 연수구 옥련동 468-8,2022-06-30,37.4212248961772,126.645281897829
1732,송도캐슬파크,인천광역시 연수구 송도동 8-37 롯데몰 송도 캐슬파크 101~105호,2020-12-22,37.3852230951996,126.641553014846
2304,송도첨단대로,인천광역시 연수구 송도동 205 에스파이브시티,2024-08-26,37.3701600711114,126.65032858473
2523,인천스퀘어원4F,인천광역시 연수구 동춘동 926 스퀘어원,2026-01-30,37.4059408363388,126.683613830349
1664,송도현대아울렛,인천광역시 연수구 송도동 168-1 현대프리미엄 아울렛 송도점,2020-07-09,37.3825651279856,126.658713006099
1811,송도컨벤시아대로DT,인천광역시 연수구 송도동 10-39 J.SQUARE C동 1~2층,2021-06-03,37.3824512554796,126.636816667557
1430,검단사거리역,인천광역시 서구 마전동 910-1,2018-11-23,37.6026119677069,126.657405203158
1489,인천청라센트럴,"인천광역시 서구 청라동 156-1 청라센트럴에일린의뜰 제판매5동 105호,106호,107호,108호",2019-05-23,37.5352303226592,126.647029892602
1649,인천청라한신,"인천광역시 서구 청라동 157-21 청라한신더휴커낼웨이 142호, 143호, 144호",2020-05-29,37.5321783098822,126.647459830835
1005,인천당하DT,인천광역시 서구 당하동 1092-7,2015-11-18,37.5933196326823,126.675447330719
996,인천청라타워돔,인천광역시 서구 연희동 798-3 113~120호,2015-10-28,37.5486391,126.6826642
798,인천서구청DT,"인천광역시 서구 심곡동 248-5,248-6",2014-06-26,37.54114,126.67769
797,인천청라,인천광역시 서구 청라동 163-3 홍익파크,2014-06-26,37.5320990353413,126.652051663926
2231,인천검단DT,인천광역시 서구 불로동 315-1,2024-01-11,37.6167752505921,126.68871314908
2506,검단이마트,인천광역시 서구 당하동 1065-1 당하 이마트,2025-12-26,37.585377370914,126.676612299826
2517,신검단중앙역,인천광역시 서구 불로동 1006-13 메트로시티2차,2026-01-15,37.6030220106613,126.698938958164
2465,아라동사거리,인천광역시 서구 원당동 1035-5 검단 눈담봄 101,2025-09-26,37.593440141178,126.715409118812
2028,루원시티,인천광역시 서구 가정동 476-25 루원시티1차SK리더스뷰오피스텔,2022-09-02,37.5237254400448,126.669527064032
1905,인천공촌DT,인천광역시 서구 공촌동 308-4,2021-12-17,37.5516568557975,126.685352648473
2243,루원앨리스빌,인천광역시 서구 가정동 582 루원 린스트라우스 더 린시티,2024-02-15,37.5205614064683,126.677712367845
2312,에이펙스청라,인천광역시 서구 청라동 152-22,2024-08-30,37.5325814959749,126.640108360524
1857,인천청라DT,인천광역시 서구 청라동 9-93 청라 스포월드 다동,2021-08-26,37.5414915372088,126.647396634815
2120,검단신도시,인천광역시 서구 원당동 1041-4 메트로시티,2023-03-30,37.5938566258903,126.712602797517
1559,부평삼거리역DT,인천광역시 남동구 간석동 772,2019-11-07,37.4765727255022,126.710193965798
1328,인천구월아시아드,인천광역시 남동구 구월동 1532-1,2018-01-16,37.4425848822924,126.708483607903
1265,인천터미널사거리,인천광역시 남동구 구월동 1464,2017-08-31,37.4451254713463,126.700877561625
1103,인천서창,인천광역시 남동구 서창동 707-2 노블시티프라자,2016-08-30,37.4238984534052,126.749836358565
1176,인천간석DT,인천광역시 남동구 간석동 617-6,2017-02-22,37.4697247527587,126.690801437958
763,인천예술회관역,인천광역시 남동구 구월동 1124 흥국생명 인천사옥,2014-04-15,37.4495038438883,126.701447684185
145,구월로데오,"인천광역시 남동구 구월동 1472번지 1,2층",2008-05-31,37.4441796672302,126.702478993725
36,구월길병원,인천광역시 남동구 구월동 1144-1 가천대길병원 인공지능병원,2009-01-09,37.4517299181108,126.706752873328
124,인천구월,"인천광역시 남동구 구월동 1456 이토타워 101,102,111,201,209호 일부,210호 일부",2006-12-22,37.4462178656378,126.701023287431
543,인천논현,"인천광역시 남동구 논현동 649-4번지 111,112, 206, 207호",2012-08-29,37.3994932053287,126.724802103064
2507,인천만수향촌,인천광역시 남동구 만수동 1118-2,2025-12-23,37.4614036949028,126.733057225934
2040,인천구월중앙,"인천광역시 남동구 구월동 25 동호프라자 101호,102호,103호,301호",2022-10-14,37.4558568372537,126.714974649226
2459,구월트레이더스,인천광역시 남동구 구월동 1549,2025-09-11,37.4396163727087,126.707812500801
2478,인천논현역4번출구,인천광역시 남동구 논현동 631-10 메트로타워,2025-11-27,37.401661532886,126.723847273703
1819,간석중앙공원DT,인천광역시 남동구 간석동 380-4,2021-06-16,37.4633914672395,126.70066509896
1504,영종하늘도시,인천광역시 중구 중산동 1883-12 세영프라자,2019-06-13,37.4897416717309,126.561405699558
1210,영종도운서역,인천광역시 중구 운서동 2804-3,2017-04-25,37.4940103189958,126.492669288841
1030,인천공항T1에어3F,인천광역시 중구 운서동 2840 인천국제공항여객터미널(인천공항세관),2016-01-22,37.4802969171471,126.440098064243
2289,인스파이어리조트,인천광역시 중구 운서동 2955-74 1층,2024-07-31,37.465436913645,126.387985373465
2470,인하대병원,인천광역시 중구 신흥동3가 7-206 인하대학병원,2025-10-31,37.4586182568252,126.633927687719
2262,인천공항T2에어,인천광역시 중구 운서동 2868 제2합동청사,2024-05-08,37.4684322176904,126.437520618366
2295,인천공항T2랜드B1,인천광역시 중구 운서동 2868 제2합동청사,2024-08-15,37.4684322176904,126.437520618366
2356,인천공항T1랜드B1,인천광역시 중구 운서동 2840 인천공항,2024-12-06,37.4802969171471,126.440098064243
2429,인천공항T2랜드1F,인천광역시 중구 운서동 2868 제2합동청사,2025-08-28,37.4684322176904,126.437520618366
2261,인천공항T1에어4F,인천광역시 중구 운서동 2840 인천공항1터미널 에어4층,2024-05-17,37.4802969171471,126.440098064243
1164,동해DT,강원특별자치도 동해시 천곡동 1020 스타벅스,2017-01-12,37.5201598855548,129.114733074485
2018,동해IC DT,강원특별자치도 동해시 평릉동 163-3,2022-09-05,37.5287813464211,129.10448294001
1191,설악쏘라노,"강원특별자치도 속초시 장사동 24-1,한화콘도미디엄 제이동 제이-1층호",2017-03-24,38.2098694627461,128.528544602933
1007,속초DT,강원특별자치도 속초시 조양동 1002-39,2015-11-27,38.1899183449492,128.584576053231
2264,영랑호리조트,강원특별자치도 속초시 금호동 610-20,2024-04-29,38.2133466803096,128.577448643264
1898,속초교동DT,강원특별자치도 속초시 교동 883-1 스타벅스,2021-12-23,38.1966682244578,128.571909539594
2154,속초금호DT,강원특별자치도 속초시 금호동 621-4 스타벅스,2023-07-13,38.2083622921192,128.581584839109
1566,춘천구봉산R,강원특별자치도 춘천시 동면 만천리 340-61,2019-10-31,37.8884675245851,127.775916277138
1125,춘천후평DT,강원특별자치도 춘천시 후평동 700,2016-10-25,37.8793336792685,127.750609061732
1070,춘천석사DT,강원특별자치도 춘천시 석사동 799-4,2016-05-26,37.8566797113556,127.739327970676
86,춘천명동,강원특별자치도 춘천시 중앙로2가 5-1,2008-09-26,37.8800948598416,127.727652401383
55,춘천이마트,강원특별자치도 춘천시 온의동 511 이마트,2006-08-29,37.8638143786775,127.718340092019
508,강원대,강원특별자치도 춘천시 효자동 632-3,2012-04-24,37.8727840837845,127.745095019928
1737,춘천퇴계DT,강원특별자치도 춘천시 퇴계동 532-12,2020-12-03,37.8553836432782,127.726355522268
2338,더춘천의암호R,"강원특별자치도 춘천시 삼천동 337,337-13,338-1,338-5,339,340",2024-11-14,37.8682093,127.6957359
2286,춘천후석로DT,강원특별자치도 춘천시 후평동 24-1,2024-06-28,37.8732660196784,127.752245047411
1696,춘천온의,강원특별자치도 춘천시 온의동 589-2,2020-09-04,37.8674686249652,127.720938527089
2369,평창DT,강원특별자치도 평창군 대관령면 횡계리 262-21,2024-12-27,37.6681060299495,128.710860158459
308,비발디파크,강원특별자치도 홍천군 서면 팔봉리 1290-2 대명비발디파크,2003-11-29,37.644123821942,127.681079307391
2294,홍천DT,강원특별자치도 홍천군 홍천읍 희망리 398-2,2024-07-31,37.688610192802,127.877689451492
1586,강릉송정DT,강원특별자치도 강릉시 송정동 545-2,2019-12-05,37.7718763244751,128.922939842543
1600,강릉강문해변,강원특별자치도 강릉시 강문동 182-2,2020-01-09,37.7947732590858,128.918534465481
1308,강릉교동광장,강원특별자치도 강릉시 교동 1882-1,2017-12-07,37.7643312273866,128.877091535578
633,강릉안목해변,강원특별자치도 강릉시 견소동 158,2013-06-26,37.7713694642313,128.948755857297
2173,강릉IC DT,강원특별자치도 강릉시 홍제동 483-1,2023-09-12,37.7467457569273,128.872312139417
2376,강릉아산병원,강원특별자치도 강릉시 사천면 방동리 415 강릉아산병원,2025-01-31,37.8181783634311,128.858522899356
1923,강릉율곡DT,"강원특별자치도 강릉시 교동 714-1, 315-1, 714-29,714-26",2022-02-10,37.7698581439748,128.892223073779
2370,강릉중앙,강원특별자치도 강릉시 임당동 86,2024-12-20,37.7550526261536,128.896061330714
2259,강릉주문진,강원특별자치도 강릉시 주문진읍 교항리 81-18,2024-04-25,37.881304203451,128.831535982215
